Variable,Type,NumUniqueValues,Code,Description,Variable_Type,Positive Above 0,Negative Above 0,Positive Mean,Negative Mean
c96365_index_min_dd,numerical,652,96365,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); INITIAL, UP TO 1 HOUR",Date_Difference,95,2158,129.6703910614525,169.80890713834492
c96365_max_min_dd,numerical,333,96365,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); INITIAL, UP TO 1 HOUR",Date_Difference,46,705,49.12290502793296,38.96746683512318
c96367_claim_cnt,numerical,28,96367,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); ADDITIONAL SEQUENTIAL INFUSION OF A NEW DRUG/SUBSTANCE, UP TO 1 HOUR (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",NA,59,1071,0.05280103026400515,0.040780795845198226
c96367_flag,numerical,2,96367,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); ADDITIONAL SEQUENTIAL INFUSION OF A NEW DRUG/SUBSTANCE, UP TO 1 HOUR (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",NA,59,1071,0.018995492594977462,0.015801820676630714
c96367_index_max_dd,numerical,263,96367,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); ADDITIONAL SEQUENTIAL INFUSION OF A NEW DRUG/SUBSTANCE, UP TO 1 HOUR (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,31,570,69.62711864406779,73.99813258636787
c96367_index_min_dd,numerical,331,96367,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); ADDITIONAL SEQUENTIAL INFUSION OF A NEW DRUG/SUBSTANCE, UP TO 1 HOUR (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,37,677,110.96610169491525,109.66293183940243
c96367_max_min_dd,numerical,143,96367,"INTRAVENOUS INFUSION, FOR THERAPY, PROPHYLAXIS, OR DIAGNOSIS (SPECIFY SUBSTANCE OR DRUG); ADDITIONAL SEQUENTIAL INFUSION OF A NEW DRUG/SUBSTANCE, UP TO 1 HOUR (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,25,384,41.33898305084746,35.664799253034545
c96372_claim_cnt,numerical,49,96372,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); SUBCUTANEOUS OR INTRAMUSCULAR",NA,576,11168,0.47842884739214425,0.36336810422414684
c96372_flag,numerical,2,96372,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); SUBCUTANEOUS OR INTRAMUSCULAR",NA,576,11168,0.1854475209272376,0.1647756613600484
c96372_index_max_dd,numerical,731,96372,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); SUBCUTANEOUS OR INTRAMUSCULAR",Date_Difference,426,8947,162.20486111111111,164.32208094555875
c96372_index_min_dd,numerical,732,96372,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); SUBCUTANEOUS OR INTRAMUSCULAR",Date_Difference,472,9622,269.63368055555554,251.61935888252148
c96372_max_min_dd,numerical,708,96372,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); SUBCUTANEOUS OR INTRAMUSCULAR",Date_Difference,228,4004,107.42881944444444,87.29727793696276
c96374_claim_cnt,numerical,21,96374,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); INTRAVENOUS PUSH, SINGLE OR INITIAL SUBSTANCE/DRUG",NA,196,4621,0.10141661300708306,0.10062410552252239
c96374_flag,numerical,2,96374,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); INTRAVENOUS PUSH, SINGLE OR INITIAL SUBSTANCE/DRUG",NA,196,4621,0.06310367031551835,0.06817947091196129
c96374_index_max_dd,numerical,700,96374,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); INTRAVENOUS PUSH, SINGLE OR INITIAL SUBSTANCE/DRUG",Date_Difference,163,3841,184.3877551020408,174.22181346028998
c96374_index_min_dd,numerical,721,96374,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); INTRAVENOUS PUSH, SINGLE OR INITIAL SUBSTANCE/DRUG",Date_Difference,166,3990,217.7091836734694,214.21661977926857
c96374_max_min_dd,numerical,435,96374,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); INTRAVENOUS PUSH, SINGLE OR INITIAL SUBSTANCE/DRUG",Date_Difference,37,936,33.32142857142857,39.994806318978576
c96375_claim_cnt,numerical,30,96375,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF A NEW SUBSTANCE/DRUG (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",NA,155,3591,0.10753380553766903,0.09292237779777801
c96375_flag,numerical,2,96375,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF A NEW SUBSTANCE/DRUG (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",NA,155,3591,0.04990341274951706,0.05298257520987946
c96375_index_max_dd,numerical,623,96375,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF A NEW SUBSTANCE/DRUG (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,122,2694,158.24516129032259,146.0662768031189
c96375_index_min_dd,numerical,680,96375,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF A NEW SUBSTANCE/DRUG (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,131,2883,180.21935483870968,181.4976329713172
c96375_max_min_dd,numerical,337,96375,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF A NEW SUBSTANCE/DRUG (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,39,858,21.974193548387095,35.43135616819827
c96376_claim_cnt,numerical,11,96376,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF THE SAME SUBSTANCE/DRUG PROVIDED IN A FACILITY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",NA,44,1192,0.015775917578879587,0.022485503932012336
c96376_flag,numerical,2,96376,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF THE SAME SUBSTANCE/DRUG PROVIDED IN A FACILITY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",NA,44,1192,0.014166130070830651,0.017587087064933532
c96376_index_max_dd,numerical,476,96376,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF THE SAME SUBSTANCE/DRUG PROVIDED IN A FACILITY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,35,1e3,190.25,188.22063758389262
c96376_index_min_dd,numerical,488,96376,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF THE SAME SUBSTANCE/DRUG PROVIDED IN A FACILITY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,35,1022,194.5681818181818,202.59731543624162
c96376_max_min_dd,numerical,88,96376,"THERAPEUTIC, PROPHYLACTIC, OR DIAGNOSTIC INJECTION (SPECIFY SUBSTANCE OR DRUG); EACH ADDITIONAL SEQUENTIAL INTRAVENOUS PUSH OF THE SAME SUBSTANCE/DRUG PROVIDED IN A FACILITY (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)",Date_Difference,5,252,4.318181818181818,14.376677852348994
c96401_claim_cnt,numerical,24,96401,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; NON-HORMONAL ANTI-NEOPLASTIC",NA,149,1974,0.0927237604636188,0.05203830207887632
c96401_flag,numerical,2,96401,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; NON-HORMONAL ANTI-NEOPLASTIC",NA,149,1974,0.04797166773985834,0.029124924384378182
c96401_index_max_dd,numerical,364,96401,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; NON-HORMONAL ANTI-NEOPLASTIC",Date_Difference,68,660,82.42953020134229,64.83535967578521
c96401_index_min_dd,numerical,465,96401,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; NON-HORMONAL ANTI-NEOPLASTIC",Date_Difference,80,862,175.54362416107384,127.49746707193516
c96401_max_min_dd,numerical,291,96401,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; NON-HORMONAL ANTI-NEOPLASTIC",Date_Difference,49,475,93.11409395973155,62.66210739614995
c96402_claim_cnt,numerical,30,96402,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; HORMONAL ANTI-NEOPLASTIC",NA,1226,14624,1.474243399871217,0.5732475618572672
c96402_flag,numerical,2,96402,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; HORMONAL ANTI-NEOPLASTIC",NA,1226,14624,0.3947198969735995,0.2157664104342181
c96402_index_max_dd,numerical,715,96402,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; HORMONAL ANTI-NEOPLASTIC",Date_Difference,1066,10370,104.93148450244698,94.324193107221
c96402_index_min_dd,numerical,732,96402,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; HORMONAL ANTI-NEOPLASTIC",Date_Difference,1160,12145,399.4641109298532,273.4411241794311
c96402_max_min_dd,numerical,716,96402,"CHEMOTHERAPY ADMINISTRATION, SUBCUTANEOUS OR INTRAMUSCULAR; HORMONAL ANTI-NEOPLASTIC",Date_Difference,939,7845,294.53262642740617,179.11693107221006
c96413_claim_cnt,numerical,32,96413,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS INFUSION TECHNIQUE; UP TO 1 HOUR, SINGLE OR INITIAL SUBSTANCE/DRUG",NA,106,1437,0.10367031551835158,0.06146627912123582
c96413_flag,numerical,2,96413,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS INFUSION TECHNIQUE; UP TO 1 HOUR, SINGLE OR INITIAL SUBSTANCE/DRUG",NA,106,1437,0.03412749517063748,0.02120188264455494
c96413_index_max_dd,numerical,228,96413,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS INFUSION TECHNIQUE; UP TO 1 HOUR, SINGLE OR INITIAL SUBSTANCE/DRUG",Date_Difference,37,556,32.93396226415094,41.81350034794711
c96413_index_min_dd,numerical,329,96413,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS INFUSION TECHNIQUE; UP TO 1 HOUR, SINGLE OR INITIAL SUBSTANCE/DRUG",Date_Difference,50,748,69.85849056603773,88.79053583855254
c96413_max_min_dd,numerical,176,96413,"CHEMOTHERAPY ADMINISTRATION, INTRAVENOUS INFUSION TECHNIQUE; UP TO 1 HOUR, SINGLE OR INITIAL SUBSTANCE/DRUG",Date_Difference,40,587,36.924528301886795,46.97703549060543
c97001_claim_cnt,numerical,15,97001,PHYSICAL THERAPY EVALUATION,NA,235,5585,0.09690920798454604,0.11257506233678091
c97001_flag,numerical,2,97001,PHYSICAL THERAPY EVALUATION,NA,235,5585,0.07566001287830007,0.08240258494769612
c97001_index_max_dd,numerical,727,97001,PHYSICAL THERAPY EVALUATION,Date_Difference,232,5510,314.17021276595744,276.4501342882722
c97001_index_min_dd,numerical,731,97001,PHYSICAL THERAPY EVALUATION,Date_Difference,232,5524,345.1872340425532,321.29615040286484
c97001_max_min_dd,numerical,487,97001,PHYSICAL THERAPY EVALUATION,Date_Difference,32,1067,31.017021276595745,44.84601611459266
c97110_claim_cnt,numerical,77,97110,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY",NA,248,5693,0.6963940759819703,0.6702716260678401
c97110_flag,numerical,2,97110,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY",NA,248,5693,0.0798454603992273,0.08399604585626393
c97110_index_max_dd,numerical,729,97110,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY",Date_Difference,242,5605,277.8266129032258,255.36061830317934
c97110_index_min_dd,numerical,731,97110,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY",Date_Difference,245,5668,364.491935483871,343.15668364658353
c97110_max_min_dd,numerical,579,97110,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; THERAPEUTIC EXERCISES TO DEVELOP STRENGTH AND ENDURANCE, RANGE OF MOTION AND FLEXIBILITY",Date_Difference,216,4901,86.66532258064517,87.79606534340418
c97112_claim_cnt,numerical,53,97112,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; NEUROMUSCULAR REEDUCATION OF MOVEMENT, BALANCE, COORDINATION, KINESTHETIC SENSE, POSTURE, AND/OR PROPRIOCEPTION FOR SITTING AND/OR STANDING ACTIVITIES",NA,96,1991,0.22054088860270443,0.19117104622512063
c97112_flag,numerical,2,97112,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; NEUROMUSCULAR REEDUCATION OF MOVEMENT, BALANCE, COORDINATION, KINESTHETIC SENSE, POSTURE, AND/OR PROPRIOCEPTION FOR SITTING AND/OR STANDING ACTIVITIES",NA,96,1991,0.030907920154539602,0.02937574693480089
c97112_index_max_dd,numerical,641,97112,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; NEUROMUSCULAR REEDUCATION OF MOVEMENT, BALANCE, COORDINATION, KINESTHETIC SENSE, POSTURE, AND/OR PROPRIOCEPTION FOR SITTING AND/OR STANDING ACTIVITIES",Date_Difference,96,1964,252.77083333333334,261.9512807634355
c97112_index_min_dd,numerical,679,97112,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; NEUROMUSCULAR REEDUCATION OF MOVEMENT, BALANCE, COORDINATION, KINESTHETIC SENSE, POSTURE, AND/OR PROPRIOCEPTION FOR SITTING AND/OR STANDING ACTIVITIES",Date_Difference,96,1980,329.8125,329.7147162230035
c97112_max_min_dd,numerical,337,97112,"THERAPEUTIC PROCEDURE, 1 OR MORE AREAS, EACH 15 MINUTES; NEUROMUSCULAR REEDUCATION OF MOVEMENT, BALANCE, COORDINATION, KINESTHETIC SENSE, POSTURE, AND/OR PROPRIOCEPTION FOR SITTING AND/OR STANDING ACTIVITIES",Date_Difference,88,1540,77.04166666666667,67.76343545956806
c97140_claim_cnt,numerical,71,97140,"MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES",NA,167,3700,0.4710238248551191,0.44423624533396283
c97140_flag,numerical,2,97140,"MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES",NA,167,3700,0.053766902768834515,0.054590790386119185
c97140_index_max_dd,numerical,714,97140,"MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES",Date_Difference,165,3662,273.50299401197606,264.83216216216215
c97140_index_min_dd,numerical,722,97140,"MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES",Date_Difference,166,3693,362.23952095808386,348.7159459459459
c97140_max_min_dd,numerical,510,97140,"MANUAL THERAPY TECHNIQUES (EG, MOBILIZATION/ MANIPULATION, MANUAL LYMPHATIC DRAINAGE, MANUAL TRACTION), 1 OR MORE REGIONS, EACH 15 MINUTES",Date_Difference,139,3146,88.73652694610779,83.88378378378378
c97530_claim_cnt,numerical,50,97530,"THERAPEUTIC ACTIVITIES, DIRECT (ONE-ON-ONE) PATIENT CONTACT (USE OF DYNAMIC ACTIVITIES TO IMPROVE FUNCTIONAL PERFORMANCE), EACH 15 MINUTES",NA,92,2178,0.15292981326464908,0.16901013618189062
c97530_flag,numerical,2,97530,"THERAPEUTIC ACTIVITIES, DIRECT (ONE-ON-ONE) PATIENT CONTACT (USE OF DYNAMIC ACTIVITIES TO IMPROVE FUNCTIONAL PERFORMANCE), EACH 15 MINUTES",NA,92,2178,0.02962009014810045,0.032134794989450696
c97530_index_max_dd,numerical,662,97530,"THERAPEUTIC ACTIVITIES, DIRECT (ONE-ON-ONE) PATIENT CONTACT (USE OF DYNAMIC ACTIVITIES TO IMPROVE FUNCTIONAL PERFORMANCE), EACH 15 MINUTES",Date_Difference,89,2126,293.67391304347825,248.64784205693297
c97530_index_min_dd,numerical,675,97530,"THERAPEUTIC ACTIVITIES, DIRECT (ONE-ON-ONE) PATIENT CONTACT (USE OF DYNAMIC ACTIVITIES TO IMPROVE FUNCTIONAL PERFORMANCE), EACH 15 MINUTES",Date_Difference,90,2149,335.9673913043478,310.7190082644628
c97530_max_min_dd,numerical,340,97530,"THERAPEUTIC ACTIVITIES, DIRECT (ONE-ON-ONE) PATIENT CONTACT (USE OF DYNAMIC ACTIVITIES TO IMPROVE FUNCTIONAL PERFORMANCE), EACH 15 MINUTES",Date_Difference,59,1535,42.29347826086956,62.07116620752984
c98940_claim_cnt,numerical,53,98940,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 1-2 REGIONS",NA,48,1178,0.103026400515132,0.1222981247325789
c98940_flag,numerical,2,98940,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 1-2 REGIONS",NA,48,1178,0.015453960077269801,0.017380527317526595
c98940_index_max_dd,numerical,532,98940,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 1-2 REGIONS",Date_Difference,47,1157,255.875,237.21307300509338
c98940_index_min_dd,numerical,566,98940,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 1-2 REGIONS",Date_Difference,48,1175,405.0208333333333,381.46179966044144
c98940_max_min_dd,numerical,398,98940,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 1-2 REGIONS",Date_Difference,37,982,149.14583333333334,144.24872665534804
c98941_claim_cnt,numerical,60,98941,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 3-4 REGIONS",NA,51,1511,0.14166130070830651,0.1935464833203004
c98941_flag,numerical,2,98941,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 3-4 REGIONS",NA,51,1511,0.016419832582099163,0.02229369845227732
c98941_index_max_dd,numerical,567,98941,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 3-4 REGIONS",Date_Difference,51,1495,222.7450980392157,215.30311052283255
c98941_index_min_dd,numerical,606,98941,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 3-4 REGIONS",Date_Difference,51,1510,380.078431372549,390.9384513567174
c98941_max_min_dd,numerical,471,98941,"CHIROPRACTIC MANIPULATIVE TREATMENT (CMT); SPINAL, 3-4 REGIONS",Date_Difference,47,1318,157.33333333333334,175.63534083388484
c99000_claim_cnt,numerical,22,99000,HANDLING AND/OR CONVEYANCE OF SPECIMEN FOR TRANSFER FROM THE OFFICE TO A LABORATORY,NA,76,2075,0.05280103026400515,0.06704339230122312
c99000_flag,numerical,2,99000,HANDLING AND/OR CONVEYANCE OF SPECIMEN FOR TRANSFER FROM THE OFFICE TO A LABORATORY,NA,76,2075,0.02446877012234385,0.030615105419242516
c99000_index_max_dd,numerical,632,99000,HANDLING AND/OR CONVEYANCE OF SPECIMEN FOR TRANSFER FROM THE OFFICE TO A LABORATORY,Date_Difference,68,1956,252.68421052631578,220.5677108433735
c99000_index_min_dd,numerical,674,99000,HANDLING AND/OR CONVEYANCE OF SPECIMEN FOR TRANSFER FROM THE OFFICE TO A LABORATORY,Date_Difference,72,2009,369.57894736842104,343.1002409638554
c99000_max_min_dd,numerical,476,99000,HANDLING AND/OR CONVEYANCE OF SPECIMEN FOR TRANSFER FROM THE OFFICE TO A LABORATORY,Date_Difference,31,868,116.89473684210526,122.53253012048192
c99053_claim_cnt,numerical,14,99053,"SERVICE(S) PROVIDED BETWEEN 10:00 PM AND 8:00 AM AT 24-HOUR FACILITY, IN ADDITION TO BASIC SERVICE",NA,37,1374,0.015453960077269801,0.028416719536125824
c99053_flag,numerical,2,99053,"SERVICE(S) PROVIDED BETWEEN 10:00 PM AND 8:00 AM AT 24-HOUR FACILITY, IN ADDITION TO BASIC SERVICE",NA,37,1374,0.011912427559562138,0.02027236378122372
c99053_index_max_dd,numerical,542,99053,"SERVICE(S) PROVIDED BETWEEN 10:00 PM AND 8:00 AM AT 24-HOUR FACILITY, IN ADDITION TO BASIC SERVICE",Date_Difference,35,1229,210.51351351351352,218.5938864628821
c99053_index_min_dd,numerical,563,99053,"SERVICE(S) PROVIDED BETWEEN 10:00 PM AND 8:00 AM AT 24-HOUR FACILITY, IN ADDITION TO BASIC SERVICE",Date_Difference,35,1256,226.48648648648648,252.98398835516738
c99053_max_min_dd,numerical,176,99053,"SERVICE(S) PROVIDED BETWEEN 10:00 PM AND 8:00 AM AT 24-HOUR FACILITY, IN ADDITION TO BASIC SERVICE",Date_Difference,8,238,15.972972972972974,34.3901018922853
c99100_claim_cnt,numerical,11,99100,"ANESTHESIA FOR PATIENT OF EXTREME AGE, YOUNGER THAN 1 YEAR AND OLDER THAN 70 (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY ANESTHESIA PROCEDURE)",NA,72,1614,0.03187379265936896,0.034613511958333947
c99100_flag,numerical,2,99100,"ANESTHESIA FOR PATIENT OF EXTREME AGE, YOUNGER THAN 1 YEAR AND OLDER THAN 70 (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY ANESTHESIA PROCEDURE)",NA,72,1614,0.0231809401159047,0.023813388022485504
c99100_index_max_dd,numerical,590,99100,"ANESTHESIA FOR PATIENT OF EXTREME AGE, YOUNGER THAN 1 YEAR AND OLDER THAN 70 (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY ANESTHESIA PROCEDURE)",Date_Difference,65,1394,281,235.27757125154895
c99100_index_min_dd,numerical,618,99100,"ANESTHESIA FOR PATIENT OF EXTREME AGE, YOUNGER THAN 1 YEAR AND OLDER THAN 70 (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY ANESTHESIA PROCEDURE)",Date_Difference,67,1450,332.80555555555554,285.2930607187113
c99100_max_min_dd,numerical,260,99100,"ANESTHESIA FOR PATIENT OF EXTREME AGE, YOUNGER THAN 1 YEAR AND OLDER THAN 70 (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY ANESTHESIA PROCEDURE)",Date_Difference,16,420,51.80555555555556,50.01548946716233
c99201_claim_cnt,numerical,6,99201,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A PROBLEM FOCUSED HISTORY; A PROBLEM FOCUSED EXAMINATION; STRAIGHTFORWARD MEDICAL DECISION MAKING. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE SELF LIMITED OR MINOR. TYPICALLY, 10 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",NA,48,1228,0.015775917578879587,0.020508432063974506
c99201_flag,numerical,2,99201,"OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES THESE 3 KEY COMPONENTS: A PROBLEM FOCUSED HISTORY; A PROBLEM FOCUSED EXAMINATION; STRAIGHTFORWARD MEDICAL DECISION MAKING. COUNSELING AND/OR COORDINATION OF CARE WITH OTHER PHYSICIANS, OTHER QUALIFIED HEALTH CARE PROFESSIONALS, OR AGENCIES ARE PROVIDED CONSISTENT WITH THE NATURE OF THE PROBLEM(S) AND THE PATIENT'S AND/OR FAMILY'S NEEDS. USUALLY, THE PRESENTING PROBLEM(S) ARE SELF LIMITED OR MINOR. TYPICALLY, 10 MINUTES ARE SPENT FACE-TO-FACE WITH THE PATIENT AND/OR FAMILY.",NA,48,1228,0.015453960077269801,0.0181182407011228
