Column,Type,NumUniqueValues,Code,Description,Class
c81002_max_min_dd,numerical,717,81002,"URINALYSIS, BY DIP STICK OR TABLET REAGENT FOR BILIRUBIN, GLUCOSE, HEMOGLOBIN, KETONES, LEUKOCYTES, NITRITE, PH, PROTEIN, SPECIFIC GRAVITY, UROBILINOGEN, ANY NUMBER OF THESE CONSTITUENTS; NON-AUTOMATED, WITHOUT MICROSCOPY",CPT
c81003_claim_cnt,numerical,28,81003,"URINALYSIS, BY DIP STICK OR TABLET REAGENT FOR BILIRUBIN, GLUCOSE, HEMOGLOBIN, KETONES, LEUKOCYTES, NITRITE, PH, PROTEIN, SPECIFIC GRAVITY, UROBILINOGEN, ANY NUMBER OF THESE CONSTITUENTS; AUTOMATED, WITHOUT MICROSCOPY",CPT
c81003_flag,numerical,2,81003,"URINALYSIS, BY DIP STICK OR TABLET REAGENT FOR BILIRUBIN, GLUCOSE, HEMOGLOBIN, KETONES, LEUKOCYTES, NITRITE, PH, PROTEIN, SPECIFIC GRAVITY, UROBILINOGEN, ANY NUMBER OF THESE CONSTITUENTS; AUTOMATED, WITHOUT MICROSCOPY",CPT
c81003_index_max_dd,numerical,731,81003,"URINALYSIS, BY DIP STICK OR TABLET REAGENT FOR BILIRUBIN, GLUCOSE, HEMOGLOBIN, KETONES, LEUKOCYTES, NITRITE, PH, PROTEIN, SPECIFIC GRAVITY, UROBILINOGEN, ANY NUMBER OF THESE CONSTITUENTS; AUTOMATED, WITHOUT MICROSCOPY",CPT
c81003_index_min_dd,numerical,732,81003,"URINALYSIS, BY DIP STICK OR TABLET REAGENT FOR BILIRUBIN, GLUCOSE, HEMOGLOBIN, KETONES, LEUKOCYTES, NITRITE, PH, PROTEIN, SPECIFIC GRAVITY, UROBILINOGEN, ANY NUMBER OF THESE CONSTITUENTS; AUTOMATED, WITHOUT MICROSCOPY",CPT
c81003_max_min_dd,numerical,727,81003,"URINALYSIS, BY DIP STICK OR TABLET REAGENT FOR BILIRUBIN, GLUCOSE, HEMOGLOBIN, KETONES, LEUKOCYTES, NITRITE, PH, PROTEIN, SPECIFIC GRAVITY, UROBILINOGEN, ANY NUMBER OF THESE CONSTITUENTS; AUTOMATED, WITHOUT MICROSCOPY",CPT
c82040_claim_cnt,numerical,25,82040,"ALBUMIN; SERUM, PLASMA OR WHOLE BLOOD",CPT
c82040_flag,numerical,2,82040,"ALBUMIN; SERUM, PLASMA OR WHOLE BLOOD",CPT
c82040_index_max_dd,numerical,441,82040,"ALBUMIN; SERUM, PLASMA OR WHOLE BLOOD",CPT
c82040_index_min_dd,numerical,499,82040,"ALBUMIN; SERUM, PLASMA OR WHOLE BLOOD",CPT
c82040_max_min_dd,numerical,235,82040,"ALBUMIN; SERUM, PLASMA OR WHOLE BLOOD",CPT
c82043_claim_cnt,numerical,14,82043,"ALBUMIN; URINE, MICROALBUMIN, QUANTITATIVE",CPT
c82043_flag,numerical,2,82043,"ALBUMIN; URINE, MICROALBUMIN, QUANTITATIVE",CPT
c82043_index_max_dd,numerical,700,82043,"ALBUMIN; URINE, MICROALBUMIN, QUANTITATIVE",CPT
c82043_index_min_dd,numerical,725,82043,"ALBUMIN; URINE, MICROALBUMIN, QUANTITATIVE",CPT
c82043_max_min_dd,numerical,578,82043,"ALBUMIN; URINE, MICROALBUMIN, QUANTITATIVE",CPT
c82150_claim_cnt,numerical,11,82150,AMYLASE,CPT
c82150_flag,numerical,2,82150,AMYLASE,CPT
c82150_index_max_dd,numerical,511,82150,AMYLASE,CPT
c82150_index_min_dd,numerical,529,82150,AMYLASE,CPT
c82150_max_min_dd,numerical,148,82150,AMYLASE,CPT
c82247_claim_cnt,numerical,19,82247,BILIRUBIN; TOTAL,CPT
c82247_flag,numerical,2,82247,BILIRUBIN; TOTAL,CPT
c82247_index_max_dd,numerical,385,82247,BILIRUBIN; TOTAL,CPT
c82247_index_min_dd,numerical,447,82247,BILIRUBIN; TOTAL,CPT
c82247_max_min_dd,numerical,206,82247,BILIRUBIN; TOTAL,CPT
c82248_claim_cnt,numerical,16,82248,BILIRUBIN; DIRECT,CPT
c82248_flag,numerical,2,82248,BILIRUBIN; DIRECT,CPT
c82248_index_max_dd,numerical,511,82248,BILIRUBIN; DIRECT,CPT
c82248_index_min_dd,numerical,569,82248,BILIRUBIN; DIRECT,CPT
c82248_max_min_dd,numerical,277,82248,BILIRUBIN; DIRECT,CPT
c82270_claim_cnt,numerical,6,82270,"BLOOD, OCCULT, BY PEROXIDASE ACTIVITY (EG, GUAIAC), QUALITATIVE; FECES, CONSECUTIVE COLLECTED SPECIMENS WITH SINGLE DETERMINATION, FOR COLORECTAL NEOPLASM SCREENING (IE, PATIENT WAS PROVIDED 3 CARDS OR SINGLE TRIPLE CARD FOR CONSECUTIVE COLLECTION)",CPT
c82270_flag,numerical,2,82270,"BLOOD, OCCULT, BY PEROXIDASE ACTIVITY (EG, GUAIAC), QUALITATIVE; FECES, CONSECUTIVE COLLECTED SPECIMENS WITH SINGLE DETERMINATION, FOR COLORECTAL NEOPLASM SCREENING (IE, PATIENT WAS PROVIDED 3 CARDS OR SINGLE TRIPLE CARD FOR CONSECUTIVE COLLECTION)",CPT
c82270_index_max_dd,numerical,599,82270,"BLOOD, OCCULT, BY PEROXIDASE ACTIVITY (EG, GUAIAC), QUALITATIVE; FECES, CONSECUTIVE COLLECTED SPECIMENS WITH SINGLE DETERMINATION, FOR COLORECTAL NEOPLASM SCREENING (IE, PATIENT WAS PROVIDED 3 CARDS OR SINGLE TRIPLE CARD FOR CONSECUTIVE COLLECTION)",CPT
c82270_index_min_dd,numerical,616,82270,"BLOOD, OCCULT, BY PEROXIDASE ACTIVITY (EG, GUAIAC), QUALITATIVE; FECES, CONSECUTIVE COLLECTED SPECIMENS WITH SINGLE DETERMINATION, FOR COLORECTAL NEOPLASM SCREENING (IE, PATIENT WAS PROVIDED 3 CARDS OR SINGLE TRIPLE CARD FOR CONSECUTIVE COLLECTION)",CPT
c82270_max_min_dd,numerical,141,82270,"BLOOD, OCCULT, BY PEROXIDASE ACTIVITY (EG, GUAIAC), QUALITATIVE; FECES, CONSECUTIVE COLLECTED SPECIMENS WITH SINGLE DETERMINATION, FOR COLORECTAL NEOPLASM SCREENING (IE, PATIENT WAS PROVIDED 3 CARDS OR SINGLE TRIPLE CARD FOR CONSECUTIVE COLLECTION)",CPT
c82274_claim_cnt,numerical,6,82274,"BLOOD, OCCULT, BY FECAL HEMOGLOBIN DETERMINATION BY IMMUNOASSAY, QUALITATIVE, FECES, 1-3 SIMULTANEOUS DETERMINATIONS",CPT
c82274_flag,numerical,2,82274,"BLOOD, OCCULT, BY FECAL HEMOGLOBIN DETERMINATION BY IMMUNOASSAY, QUALITATIVE, FECES, 1-3 SIMULTANEOUS DETERMINATIONS",CPT
c82274_index_max_dd,numerical,557,82274,"BLOOD, OCCULT, BY FECAL HEMOGLOBIN DETERMINATION BY IMMUNOASSAY, QUALITATIVE, FECES, 1-3 SIMULTANEOUS DETERMINATIONS",CPT
c82274_index_min_dd,numerical,593,82274,"BLOOD, OCCULT, BY FECAL HEMOGLOBIN DETERMINATION BY IMMUNOASSAY, QUALITATIVE, FECES, 1-3 SIMULTANEOUS DETERMINATIONS",CPT
c82274_max_min_dd,numerical,146,82274,"BLOOD, OCCULT, BY FECAL HEMOGLOBIN DETERMINATION BY IMMUNOASSAY, QUALITATIVE, FECES, 1-3 SIMULTANEOUS DETERMINATIONS",CPT
c82306_claim_cnt,numerical,15,82306,"VITAMIN D; 25 HYDROXY, INCLUDES FRACTION(S), IF PERFORMED",CPT
c82306_flag,numerical,2,82306,"VITAMIN D; 25 HYDROXY, INCLUDES FRACTION(S), IF PERFORMED",CPT
c82306_index_max_dd,numerical,719,82306,"VITAMIN D; 25 HYDROXY, INCLUDES FRACTION(S), IF PERFORMED",CPT
c82306_index_min_dd,numerical,730,82306,"VITAMIN D; 25 HYDROXY, INCLUDES FRACTION(S), IF PERFORMED",CPT
c82306_max_min_dd,numerical,637,82306,"VITAMIN D; 25 HYDROXY, INCLUDES FRACTION(S), IF PERFORMED",CPT
c82310_claim_cnt,numerical,26,82310,CALCIUM; TOTAL,CPT
c82310_flag,numerical,2,82310,CALCIUM; TOTAL,CPT
c82310_index_max_dd,numerical,489,82310,CALCIUM; TOTAL,CPT
c82310_index_min_dd,numerical,561,82310,CALCIUM; TOTAL,CPT
c82310_max_min_dd,numerical,287,82310,CALCIUM; TOTAL,CPT
c82550_claim_cnt,numerical,16,82550,"CREATINE KINASE (CK), (CPK); TOTAL",CPT
c82550_flag,numerical,2,82550,"CREATINE KINASE (CK), (CPK); TOTAL",CPT
c82550_index_max_dd,numerical,710,82550,"CREATINE KINASE (CK), (CPK); TOTAL",CPT
c82550_index_min_dd,numerical,729,82550,"CREATINE KINASE (CK), (CPK); TOTAL",CPT
c82550_max_min_dd,numerical,520,82550,"CREATINE KINASE (CK), (CPK); TOTAL",CPT
c82553_claim_cnt,numerical,13,82553,"CREATINE KINASE (CK), (CPK); MB FRACTION ONLY",CPT
c82553_flag,numerical,2,82553,"CREATINE KINASE (CK), (CPK); MB FRACTION ONLY",CPT
c82553_index_max_dd,numerical,623,82553,"CREATINE KINASE (CK), (CPK); MB FRACTION ONLY",CPT
c82553_index_min_dd,numerical,650,82553,"CREATINE KINASE (CK), (CPK); MB FRACTION ONLY",CPT
c82553_max_min_dd,numerical,244,82553,"CREATINE KINASE (CK), (CPK); MB FRACTION ONLY",CPT
c82565_claim_cnt,numerical,27,82565,CREATININE; BLOOD,CPT
c82565_flag,numerical,2,82565,CREATININE; BLOOD,CPT
c82565_index_max_dd,numerical,722,82565,CREATININE; BLOOD,CPT
c82565_index_min_dd,numerical,732,82565,CREATININE; BLOOD,CPT
c82565_max_min_dd,numerical,632,82565,CREATININE; BLOOD,CPT
c82570_claim_cnt,numerical,25,82570,CREATININE; OTHER SOURCE,CPT
c82570_flag,numerical,2,82570,CREATININE; OTHER SOURCE,CPT
c82570_index_max_dd,numerical,723,82570,CREATININE; OTHER SOURCE,CPT
c82570_index_min_dd,numerical,730,82570,CREATININE; OTHER SOURCE,CPT
c82570_max_min_dd,numerical,682,82570,CREATININE; OTHER SOURCE,CPT
c82607_claim_cnt,numerical,12,82607,CYANOCOBALAMIN (VITAMIN B-12);,CPT
c82607_flag,numerical,2,82607,CYANOCOBALAMIN (VITAMIN B-12);,CPT
c82607_index_max_dd,numerical,712,82607,CYANOCOBALAMIN (VITAMIN B-12);,CPT
c82607_index_min_dd,numerical,728,82607,CYANOCOBALAMIN (VITAMIN B-12);,CPT
c82607_max_min_dd,numerical,531,82607,CYANOCOBALAMIN (VITAMIN B-12);,CPT
c82728_claim_cnt,numerical,23,82728,FERRITIN,CPT
c82728_flag,numerical,2,82728,FERRITIN,CPT
c82728_index_max_dd,numerical,671,82728,FERRITIN,CPT
c82728_index_min_dd,numerical,712,82728,FERRITIN,CPT
c82728_max_min_dd,numerical,524,82728,FERRITIN,CPT
c82746_claim_cnt,numerical,11,82746,FOLIC ACID; SERUM,CPT
c82746_flag,numerical,2,82746,FOLIC ACID; SERUM,CPT
c82746_index_max_dd,numerical,654,82746,FOLIC ACID; SERUM,CPT
c82746_index_min_dd,numerical,694,82746,FOLIC ACID; SERUM,CPT
c82746_max_min_dd,numerical,378,82746,FOLIC ACID; SERUM,CPT
c82947_claim_cnt,numerical,27,82947,"GLUCOSE; QUANTITATIVE, BLOOD (EXCEPT REAGENT STRIP)",CPT
c82947_flag,numerical,2,82947,"GLUCOSE; QUANTITATIVE, BLOOD (EXCEPT REAGENT STRIP)",CPT
c82947_index_max_dd,numerical,683,82947,"GLUCOSE; QUANTITATIVE, BLOOD (EXCEPT REAGENT STRIP)",CPT
c82947_index_min_dd,numerical,713,82947,"GLUCOSE; QUANTITATIVE, BLOOD (EXCEPT REAGENT STRIP)",CPT
c82947_max_min_dd,numerical,476,82947,"GLUCOSE; QUANTITATIVE, BLOOD (EXCEPT REAGENT STRIP)",CPT
c82948_claim_cnt,numerical,21,82948,"GLUCOSE; BLOOD, REAGENT STRIP",CPT
c82948_flag,numerical,2,82948,"GLUCOSE; BLOOD, REAGENT STRIP",CPT
c82948_index_max_dd,numerical,506,82948,"GLUCOSE; BLOOD, REAGENT STRIP",CPT
c82948_index_min_dd,numerical,567,82948,"GLUCOSE; BLOOD, REAGENT STRIP",CPT
c82948_max_min_dd,numerical,282,82948,"GLUCOSE; BLOOD, REAGENT STRIP",CPT
c82962_claim_cnt,numerical,35,82962,"GLUCOSE, BLOOD BY GLUCOSE MONITORING DEVICE(S) CLEARED BY THE FDA SPECIFICALLY FOR HOME USE",CPT
c82962_flag,numerical,2,82962,"GLUCOSE, BLOOD BY GLUCOSE MONITORING DEVICE(S) CLEARED BY THE FDA SPECIFICALLY FOR HOME USE",CPT
c82962_index_max_dd,numerical,671,82962,"GLUCOSE, BLOOD BY GLUCOSE MONITORING DEVICE(S) CLEARED BY THE FDA SPECIFICALLY FOR HOME USE",CPT
c82962_index_min_dd,numerical,707,82962,"GLUCOSE, BLOOD BY GLUCOSE MONITORING DEVICE(S) CLEARED BY THE FDA SPECIFICALLY FOR HOME USE",CPT
c82962_max_min_dd,numerical,551,82962,"GLUCOSE, BLOOD BY GLUCOSE MONITORING DEVICE(S) CLEARED BY THE FDA SPECIFICALLY FOR HOME USE",CPT
c82977_claim_cnt,numerical,19,82977,"GLUTAMYLTRANSFERASE, GAMMA (GGT)",CPT
c82977_flag,numerical,2,82977,"GLUTAMYLTRANSFERASE, GAMMA (GGT)",CPT
c82977_index_max_dd,numerical,450,82977,"GLUTAMYLTRANSFERASE, GAMMA (GGT)",CPT
c82977_index_min_dd,numerical,516,82977,"GLUTAMYLTRANSFERASE, GAMMA (GGT)",CPT
c82977_max_min_dd,numerical,240,82977,"GLUTAMYLTRANSFERASE, GAMMA (GGT)",CPT
c83036_claim_cnt,numerical,20,83036,HEMOGLOBIN; GLYCOSYLATED (A1C),CPT
c83036_flag,numerical,2,83036,HEMOGLOBIN; GLYCOSYLATED (A1C),CPT
c83036_index_max_dd,numerical,731,83036,HEMOGLOBIN; GLYCOSYLATED (A1C),CPT
c83036_index_min_dd,numerical,732,83036,HEMOGLOBIN; GLYCOSYLATED (A1C),CPT
c83036_max_min_dd,numerical,722,83036,HEMOGLOBIN; GLYCOSYLATED (A1C),CPT
c83540_claim_cnt,numerical,30,83540,IRON,CPT
c83540_flag,numerical,2,83540,IRON,CPT
c83540_index_max_dd,numerical,670,83540,IRON,CPT
c83540_index_min_dd,numerical,715,83540,IRON,CPT
c83540_max_min_dd,numerical,537,83540,IRON,CPT
c83550_claim_cnt,numerical,26,83550,IRON BINDING CAPACITY,CPT
c83550_flag,numerical,2,83550,IRON BINDING CAPACITY,CPT
c83550_index_max_dd,numerical,633,83550,IRON BINDING CAPACITY,CPT
c83550_index_min_dd,numerical,687,83550,IRON BINDING CAPACITY,CPT
c83550_max_min_dd,numerical,456,83550,IRON BINDING CAPACITY,CPT
c83605_claim_cnt,numerical,9,83605,LACTATE (LACTIC ACID),CPT
c83605_flag,numerical,2,83605,LACTATE (LACTIC ACID),CPT
c83605_index_max_dd,numerical,503,83605,LACTATE (LACTIC ACID),CPT
c83605_index_min_dd,numerical,519,83605,LACTATE (LACTIC ACID),CPT
c83605_max_min_dd,numerical,160,83605,LACTATE (LACTIC ACID),CPT
c83615_claim_cnt,numerical,24,83615,"LACTATE DEHYDROGENASE (LD), (LDH);",CPT
c83615_flag,numerical,2,83615,"LACTATE DEHYDROGENASE (LD), (LDH);",CPT
c83615_index_max_dd,numerical,571,83615,"LACTATE DEHYDROGENASE (LD), (LDH);",CPT
c83615_index_min_dd,numerical,672,83615,"LACTATE DEHYDROGENASE (LD), (LDH);",CPT
c83615_max_min_dd,numerical,521,83615,"LACTATE DEHYDROGENASE (LD), (LDH);",CPT
c83690_claim_cnt,numerical,15,83690,LIPASE,CPT
c83690_flag,numerical,2,83690,LIPASE,CPT
c83690_index_max_dd,numerical,664,83690,LIPASE,CPT
c83690_index_min_dd,numerical,693,83690,LIPASE,CPT
c83690_max_min_dd,numerical,322,83690,LIPASE,CPT
c83721_claim_cnt,numerical,10,83721,"LIPOPROTEIN, DIRECT MEASUREMENT; LDL CHOLESTEROL",CPT
c83721_flag,numerical,2,83721,"LIPOPROTEIN, DIRECT MEASUREMENT; LDL CHOLESTEROL",CPT
c83721_index_max_dd,numerical,563,83721,"LIPOPROTEIN, DIRECT MEASUREMENT; LDL CHOLESTEROL",CPT
c83721_index_min_dd,numerical,592,83721,"LIPOPROTEIN, DIRECT MEASUREMENT; LDL CHOLESTEROL",CPT
c83721_max_min_dd,numerical,297,83721,"LIPOPROTEIN, DIRECT MEASUREMENT; LDL CHOLESTEROL",CPT
c83735_claim_cnt,numerical,33,83735,MAGNESIUM,CPT
c83735_flag,numerical,2,83735,MAGNESIUM,CPT
c83735_index_max_dd,numerical,709,83735,MAGNESIUM,CPT
c83735_index_min_dd,numerical,730,83735,MAGNESIUM,CPT
c83735_max_min_dd,numerical,602,83735,MAGNESIUM,CPT
c83880_claim_cnt,numerical,19,83880,NATRIURETIC PEPTIDE,CPT
c83880_flag,numerical,2,83880,NATRIURETIC PEPTIDE,CPT
c83880_index_max_dd,numerical,668,83880,NATRIURETIC PEPTIDE,CPT
c83880_index_min_dd,numerical,701,83880,NATRIURETIC PEPTIDE,CPT
c83880_max_min_dd,numerical,429,83880,NATRIURETIC PEPTIDE,CPT
c83970_claim_cnt,numerical,23,83970,PARATHORMONE (PARATHYROID HORMONE),CPT
c83970_flag,numerical,2,83970,PARATHORMONE (PARATHYROID HORMONE),CPT
c83970_index_max_dd,numerical,514,83970,PARATHORMONE (PARATHYROID HORMONE),CPT
c83970_index_min_dd,numerical,583,83970,PARATHORMONE (PARATHYROID HORMONE),CPT
c83970_max_min_dd,numerical,357,83970,PARATHORMONE (PARATHYROID HORMONE),CPT
c84075_claim_cnt,numerical,25,84075,"PHOSPHATASE, ALKALINE;",CPT
c84075_flag,numerical,2,84075,"PHOSPHATASE, ALKALINE;",CPT
c84075_index_max_dd,numerical,467,84075,"PHOSPHATASE, ALKALINE;",CPT
c84075_index_min_dd,numerical,555,84075,"PHOSPHATASE, ALKALINE;",CPT
c84075_max_min_dd,numerical,276,84075,"PHOSPHATASE, ALKALINE;",CPT
c84100_claim_cnt,numerical,31,84100,PHOSPHORUS INORGANIC (PHOSPHATE);,CPT
c84100_flag,numerical,2,84100,PHOSPHORUS INORGANIC (PHOSPHATE);,CPT
c84100_index_max_dd,numerical,643,84100,PHOSPHORUS INORGANIC (PHOSPHATE);,CPT
c84100_index_min_dd,numerical,697,84100,PHOSPHORUS INORGANIC (PHOSPHATE);,CPT
c84100_max_min_dd,numerical,481,84100,PHOSPHORUS INORGANIC (PHOSPHATE);,CPT
c84132_claim_cnt,numerical,26,84132,"POTASSIUM; SERUM, PLASMA OR WHOLE BLOOD",CPT
c84132_flag,numerical,2,84132,"POTASSIUM; SERUM, PLASMA OR WHOLE BLOOD",CPT
c84132_index_max_dd,numerical,577,84132,"POTASSIUM; SERUM, PLASMA OR WHOLE BLOOD",CPT
c84132_index_min_dd,numerical,617,84132,"POTASSIUM; SERUM, PLASMA OR WHOLE BLOOD",CPT
c84132_max_min_dd,numerical,283,84132,"POTASSIUM; SERUM, PLASMA OR WHOLE BLOOD",CPT
c84153_claim_cnt,numerical,32,84153,PROSTATE SPECIFIC ANTIGEN (PSA); TOTAL,CPT
c84153_flag,numerical,2,84153,PROSTATE SPECIFIC ANTIGEN (PSA); TOTAL,CPT
c84153_index_max_dd,numerical,730,84153,PROSTATE SPECIFIC ANTIGEN (PSA); TOTAL,CPT
c84153_index_min_dd,numerical,732,84153,PROSTATE SPECIFIC ANTIGEN (PSA); TOTAL,CPT
c84153_max_min_dd,numerical,732,84153,PROSTATE SPECIFIC ANTIGEN (PSA); TOTAL,CPT
c84154_claim_cnt,numerical,16,84154,PROSTATE SPECIFIC ANTIGEN (PSA); FREE,CPT
c84154_flag,numerical,2,84154,PROSTATE SPECIFIC ANTIGEN (PSA); FREE,CPT
c84154_index_max_dd,numerical,661,84154,PROSTATE SPECIFIC ANTIGEN (PSA); FREE,CPT
c84154_index_min_dd,numerical,702,84154,PROSTATE SPECIFIC ANTIGEN (PSA); FREE,CPT
c84154_max_min_dd,numerical,436,84154,PROSTATE SPECIFIC ANTIGEN (PSA); FREE,CPT
c84165_claim_cnt,numerical,6,84165,"PROTEIN; ELECTROPHORETIC FRACTIONATION AND QUANTITATION, SERUM",CPT
c84165_flag,numerical,2,84165,"PROTEIN; ELECTROPHORETIC FRACTIONATION AND QUANTITATION, SERUM",CPT
c84165_index_max_dd,numerical,386,84165,"PROTEIN; ELECTROPHORETIC FRACTIONATION AND QUANTITATION, SERUM",CPT
c84165_index_min_dd,numerical,402,84165,"PROTEIN; ELECTROPHORETIC FRACTIONATION AND QUANTITATION, SERUM",CPT
c84165_max_min_dd,numerical,56,84165,"PROTEIN; ELECTROPHORETIC FRACTIONATION AND QUANTITATION, SERUM",CPT
c84270_claim_cnt,numerical,18,84270,SEX HORMONE BINDING GLOBULIN (SHBG),CPT
c84270_flag,numerical,2,84270,SEX HORMONE BINDING GLOBULIN (SHBG),CPT
c84270_index_max_dd,numerical,419,84270,SEX HORMONE BINDING GLOBULIN (SHBG),CPT
c84270_index_min_dd,numerical,497,84270,SEX HORMONE BINDING GLOBULIN (SHBG),CPT
c84270_max_min_dd,numerical,252,84270,SEX HORMONE BINDING GLOBULIN (SHBG),CPT
c84402_claim_cnt,numerical,12,84402,TESTOSTERONE; FREE,CPT
c84402_flag,numerical,2,84402,TESTOSTERONE; FREE,CPT
c84402_index_max_dd,numerical,467,84402,TESTOSTERONE; FREE,CPT
c84402_index_min_dd,numerical,504,84402,TESTOSTERONE; FREE,CPT
c84402_max_min_dd,numerical,184,84402,TESTOSTERONE; FREE,CPT
c84403_claim_cnt,numerical,24,84403,TESTOSTERONE; TOTAL,CPT
c84403_flag,numerical,2,84403,TESTOSTERONE; TOTAL,CPT
c84403_index_max_dd,numerical,705,84403,TESTOSTERONE; TOTAL,CPT
c84403_index_min_dd,numerical,731,84403,TESTOSTERONE; TOTAL,CPT
c84403_max_min_dd,numerical,682,84403,TESTOSTERONE; TOTAL,CPT
c84436_claim_cnt,numerical,10,84436,THYROXINE; TOTAL,CPT
c84436_flag,numerical,2,84436,THYROXINE; TOTAL,CPT
c84436_index_max_dd,numerical,562,84436,THYROXINE; TOTAL,CPT
c84436_index_min_dd,numerical,594,84436,THYROXINE; TOTAL,CPT
c84436_max_min_dd,numerical,258,84436,THYROXINE; TOTAL,CPT
c84439_claim_cnt,numerical,15,84439,THYROXINE; FREE,CPT
c84439_flag,numerical,2,84439,THYROXINE; FREE,CPT
c84439_index_max_dd,numerical,702,84439,THYROXINE; FREE,CPT
c84439_index_min_dd,numerical,714,84439,THYROXINE; FREE,CPT
c84439_max_min_dd,numerical,519,84439,THYROXINE; FREE,CPT
c84443_claim_cnt,numerical,19,84443,THYROID STIMULATING HORMONE (TSH),CPT
c84443_flag,numerical,2,84443,THYROID STIMULATING HORMONE (TSH),CPT
c84443_index_max_dd,numerical,731,84443,THYROID STIMULATING HORMONE (TSH),CPT
c84443_index_min_dd,numerical,732,84443,THYROID STIMULATING HORMONE (TSH),CPT
c84443_max_min_dd,numerical,702,84443,THYROID STIMULATING HORMONE (TSH),CPT
c84450_claim_cnt,numerical,19,84450,TRANSFERASE; ASPARTATE AMINO (AST) (SGOT),CPT
c84450_flag,numerical,2,84450,TRANSFERASE; ASPARTATE AMINO (AST) (SGOT),CPT
c84450_index_max_dd,numerical,612,84450,TRANSFERASE; ASPARTATE AMINO (AST) (SGOT),CPT
c84450_index_min_dd,numerical,672,84450,TRANSFERASE; ASPARTATE AMINO (AST) (SGOT),CPT
c84450_max_min_dd,numerical,398,84450,TRANSFERASE; ASPARTATE AMINO (AST) (SGOT),CPT
c84460_claim_cnt,numerical,23,84460,TRANSFERASE; ALANINE AMINO (ALT) (SGPT),CPT
c84460_flag,numerical,2,84460,TRANSFERASE; ALANINE AMINO (ALT) (SGPT),CPT
c84460_index_max_dd,numerical,652,84460,TRANSFERASE; ALANINE AMINO (ALT) (SGPT),CPT
c84460_index_min_dd,numerical,691,84460,TRANSFERASE; ALANINE AMINO (ALT) (SGPT),CPT
c84460_max_min_dd,numerical,437,84460,TRANSFERASE; ALANINE AMINO (ALT) (SGPT),CPT
c84484_claim_cnt,numerical,19,84484,"TROPONIN, QUANTITATIVE",CPT
c84484_flag,numerical,2,84484,"TROPONIN, QUANTITATIVE",CPT
c84484_index_max_dd,numerical,722,84484,"TROPONIN, QUANTITATIVE",CPT
c84484_index_min_dd,numerical,730,84484,"TROPONIN, QUANTITATIVE",CPT
c84484_max_min_dd,numerical,551,84484,"TROPONIN, QUANTITATIVE",CPT
c84520_claim_cnt,numerical,26,84520,UREA NITROGEN; QUANTITATIVE,CPT
c84520_flag,numerical,2,84520,UREA NITROGEN; QUANTITATIVE,CPT
c84520_index_max_dd,numerical,685,84520,UREA NITROGEN; QUANTITATIVE,CPT
c84520_index_min_dd,numerical,707,84520,UREA NITROGEN; QUANTITATIVE,CPT
c84520_max_min_dd,numerical,499,84520,UREA NITROGEN; QUANTITATIVE,CPT
c84550_claim_cnt,numerical,25,84550,URIC ACID; BLOOD,CPT
c84550_flag,numerical,2,84550,URIC ACID; BLOOD,CPT
c84550_index_max_dd,numerical,688,84550,URIC ACID; BLOOD,CPT
c84550_index_min_dd,numerical,720,84550,URIC ACID; BLOOD,CPT
c84550_max_min_dd,numerical,560,84550,URIC ACID; BLOOD,CPT
c85007_claim_cnt,numerical,17,85007,"BLOOD COUNT; BLOOD SMEAR, MICROSCOPIC EXAMINATION WITH MANUAL DIFFERENTIAL WBC COUNT",CPT
c85007_flag,numerical,2,85007,"BLOOD COUNT; BLOOD SMEAR, MICROSCOPIC EXAMINATION WITH MANUAL DIFFERENTIAL WBC COUNT",CPT
c85007_index_max_dd,numerical,417,85007,"BLOOD COUNT; BLOOD SMEAR, MICROSCOPIC EXAMINATION WITH MANUAL DIFFERENTIAL WBC COUNT",CPT
c85007_index_min_dd,numerical,449,85007,"BLOOD COUNT; BLOOD SMEAR, MICROSCOPIC EXAMINATION WITH MANUAL DIFFERENTIAL WBC COUNT",CPT
c85007_max_min_dd,numerical,147,85007,"BLOOD COUNT; BLOOD SMEAR, MICROSCOPIC EXAMINATION WITH MANUAL DIFFERENTIAL WBC COUNT",CPT
c85014_claim_cnt,numerical,24,85014,BLOOD COUNT; HEMATOCRIT (HCT),CPT
c85014_flag,numerical,2,85014,BLOOD COUNT; HEMATOCRIT (HCT),CPT
c85014_index_max_dd,numerical,521,85014,BLOOD COUNT; HEMATOCRIT (HCT),CPT
c85014_index_min_dd,numerical,550,85014,BLOOD COUNT; HEMATOCRIT (HCT),CPT
c85014_max_min_dd,numerical,207,85014,BLOOD COUNT; HEMATOCRIT (HCT),CPT
c85018_claim_cnt,numerical,28,85018,BLOOD COUNT; HEMOGLOBIN (HGB),CPT
c85018_flag,numerical,2,85018,BLOOD COUNT; HEMOGLOBIN (HGB),CPT
c85018_index_max_dd,numerical,541,85018,BLOOD COUNT; HEMOGLOBIN (HGB),CPT
c85018_index_min_dd,numerical,587,85018,BLOOD COUNT; HEMOGLOBIN (HGB),CPT
c85018_max_min_dd,numerical,259,85018,BLOOD COUNT; HEMOGLOBIN (HGB),CPT
c85025_claim_cnt,numerical,53,85025,"BLOOD COUNT; COMPLETE (CBC), AUTOMATED (HGB, HCT, RBC, WBC AND PLATELET COUNT) AND AUTOMATED DIFFERENTIAL WBC COUNT",CPT
